Sentence,label,label_id
ሀብተ ስጋ,Idiom,0
ፈር እየያዘ ነው,Literal ,1
ውሻ የጌታውን ጌታ አያውቅም,Proverb,2
ትስሎት በጽሞና ነገር በደመና,Proverb,2
ብላ ቢለኝ እንደ አባቴ በቆመጠኝ,Proverb,2
ወጣ ወጣ ይላል,Idiom,0
ሀፍረት ለበሰ,Idiom,0
ፍርድ ለተቀማጭ ወጥ ለቀላዋጭ,Proverb,2
የወንድ አልጫ የእንዶድ ሙቀጫ,Proverb,2
ልብስ ገፋፊ,Idiom,0
ወለላ,Idiom,0
ለጊዜው ምክንያቱ,Literal ,1
ጭእካኝና ጪስ መውጫ አያጣም,Proverb,2
መስከረም ሲብት,Idiom,0
ገና ዘንቦ ተባርቆ,Idiom,0
እግረ ቀጭን ይሞታል ሲሉ እግረ ወፍራም ይቀድማል,Proverb,2
በቅሎን አባትሽ ማነው ቢሏት እናቴ ፈረስ ነች አለች,Proverb,2
በማይሰራበት ትርጉም,Literal ,1
አምባገነን ፕሬዜዳንት ነበር,Literal ,1
አፉ ጋን ጋን ይላል,Idiom,0
በሁለቱ ሀገራት መካከል,Literal ,1
ደሞዝ ደረሰ,Literal ,1
ዘመዱን ያማ ለራሱ ገማ,Proverb,2
ለይቶ አየ,Literal ,1
ኮምፒዩተር ሰለጠነ,Literal ,1
እስዋ አታለቅስ,Literal ,1
ከልጅ ልጅ ቢለዩ,Idiom,0
አስፈላጊ ነዉ,Literal ,1
አደይ አበባ,Literal ,1
የዝሆን ጆሮ ይስጠኝ አለ,Idiom,0
ለይስሙላ,Idiom,0
ቂጥ ገልቦ ክንብንብ,Proverb,2
የጊዜያዊ ተኩስ አቁም,Literal ,1
ልብስ አስቀደደ,Idiom,0
በማሳየት ፈንታ,Literal ,1
ደረቷ ያምራል,Idiom,0
ርካሽ,Idiom,0
ራቤ,Idiom,0
የካፌ ሠራተኞች ነበሩ,Literal ,1
ወንበሩን ወሰደበት,Idiom,0
የሰው ዘር አለው,Literal ,1
በደንባራ በቅሎ ቃጭል ተጨምሮ,Proverb,2
በምጥ ማርያም አለ,Idiom,0
ማድረጉን አመልክቷል,Literal ,1
መብላቷን ሳታውቅ አጇን ታጠበች,Proverb,2
ዝናብ ከደመና ነገር ከዋና,Proverb,2
ባለህበት ርጋ,Idiom,0
ዘመድ ቢረዳዳ ችግርም አይጎዳ,Proverb,2
ውሀ ምን ያገሳ ድሀ ምን ያወሳ,Proverb,2
በመላው አለም,Literal ,1
ተደብቃ ትጸንሳለች ሰው ሰብስባ ትወልዳለች,Proverb,2
ሰነፍ ገበሬ በሰኔ ይሞታል,Proverb,2
ምዕራባዊነት እና ዓለማዊነት,Literal ,1
እናት አደግ,Idiom,0
የወንድም ልጅ ባይወልዱትም ልጅ,Proverb,2
ድንገት ሳላቅድ,Literal ,1
ምድር እና ሰማይ ዞረበት,Idiom,0
አስፈሪ ቀውስ,Literal ,1
ሁሉንም,Literal ,1
የጋሀነብ እሳት,Literal ,1
ተመሮጥ ማንጋጠጥ ይሻላል,Proverb,2
የሴት ትንሽ የለውም,Proverb,2
ቀለበት ስታጠልቅልኝ,Literal ,1
አይፈሩ ፍራት ያዘው,Idiom,0
ዘምቶ ያረጀ በልቶ ያፈጀ,Proverb,2
ምርጊት ፊት,Idiom,0
የሚስት አሳቢ የጥንድ በሬ ሳቢ ይስጥህ,Proverb,2
ጎጆው ፈረሰ,Idiom,0
የህዝብና ዓለም አቀፍ ግንኙነት,Literal ,1
አገር ይያዝልኝ አለ,Idiom,0
ቁቲት በጣሽ,Idiom,0
ቆሌው ተነስቷል,Idiom,0
ጥርሱን አረገፈው,Idiom,0
ልበ ሙት,Idiom,0
መወለድ ቋንቋ ነው,Proverb,2
ምክራቸው,Literal ,1
ሀብታም ሊሰጥ የደሀ ቂጥ ያብጥ,Proverb,2
የአባልነት መመዝገቢያ ፎርም,Literal ,1
ከርሞ ጥጃ,Idiom,0
ሞኝና ወረቀት የያዘውን አይለቅም,Proverb,2
ሙጢ አፍ,Idiom,0
ነርሲቱ አለቻት,Literal ,1
የፓናል ውይይት,Literal ,1
ጨርሰኝ,Idiom,0
ማሻሻያ,Literal ,1
ወረንጦ አፍ,Idiom,0
ፍርድ ቤት,Literal ,1
የድንጋይ ውርወራ,Literal ,1
ጾማ ጾማ ለጸሎተ ሀሙስ አርጎ ትልስ,Proverb,2
ደም ሸተተው,Idiom,0
አጥንት የለሽ,Idiom,0
የወጋ ቢረሳ የተወጋ አይረሳም,Proverb,2
እጁ አጠረ,Idiom,0
አንጀቴ ቁልፍ አለ,Idiom,0
አሟልቶ ሰጠው,Idiom,0
ሆደ ገር,Idiom,0
ሰይጣን ጋለበው,Idiom,0
ግንኙነት ይፍጠሩ,Literal ,1
ሀዘኑን ገልጿል,Literal ,1
እነዚህ ናቸው,Literal ,1
ጸሀይ የጠዋት አዱኛ የሽበት,Proverb,2
ይዋጣላቸው ይመስላል,Literal ,1
ያምና ሞኝ ዘንድሮም ደገመኝ,Proverb,2
ሂያጅ,Idiom,0
እጅ ከፍንጅ,Proverb,2
ምኑ ቅጡ,Idiom,0
አባይ ሚዛን,Idiom,0
መቀበል,Literal ,1
ቁም እስር,Idiom,0
በሰቀለህ እውነታ ነው,Literal ,1
ዋስ የለሽ,Idiom,0
ነገር በምሳሌ ጠጅ በብርሌ,Proverb,2
እራስን መግዛት,Literal ,1
ቅኔ ነጋሪ,Idiom,0
ህመም,Literal ,1
ሰባት አመት ባይማሩ ሰባ አመት ይደንቁሩ,Proverb,2
መምህራን ሊቆጫችሁ ይገባል,Literal ,1
ሙያ እና ችሎታ,Literal ,1
ሰማዩ ተደፋበት,Idiom,0
ሰማይ ለሰማይ,Idiom,0
አንጀቴ ቅቤ ጠጣ,Idiom,0
ለአጋርና ባለድርሻ አካላት,Literal ,1
የምትናገርበትን መንገድ ቀይር,Literal ,1
ሁሉ አማረሽን ገበያ አታውጧት,Proverb,2
ዶሮ በልቶ ብስና ጎመን በልቶ ጤና,Proverb,2
አንድ በሬ ስቦ አንድ ሰው አስቦ,Proverb,2
ተመርጠው ሳይሆን,Literal ,1
ስራ መልቀቅ,Literal ,1
ትገዳደላላቹ,Literal ,1
ነቃሽ,Idiom,0
ፍትፍት የመሰለ ኩታ,Idiom,0
እንዳትቀር አሉ,Literal ,1
የውጭ ምንዛሬ ያስገኛል,Literal ,1
ዘመድ ገዛ,Idiom,0
በአመት ውስጥ,Literal ,1
እግረ ሙቅ,Idiom,0
መልካም ህይወት,Literal ,1
የተማሪን መረጃ,Literal ,1
ልቡ ባከነ,Idiom,0
ወደ ኢትዮጵያ,Literal ,1
እንባውን አፈሰሰ,Idiom,0
መልሱ በጣም አስደነቀኝ,Literal ,1
ሀብታም በመመጽወቱ ድሀ በጸሎቱ,Proverb,2
አስመለከተህና,Idiom,0
የሚያፈስ ቤት ጨቅጫቃ ሚስት,Proverb,2
ሴት አውል,Idiom,0
በቀጣይ የምናቀርብ ይሆናል,Literal ,1
ልብሷን ቀደደች,Idiom,0
አጥብቆ ያሰረ ዘቅዝቆ ይሸከማል,Proverb,2
ምስጋና ይንሳው,Idiom,0
የትስስር ገጾች,Literal ,1
ተጠቃሚ,Literal ,1
እለተ ሞት,Idiom,0
ምላሽ ጠራ,Idiom,0
ያገባሽ ይፈታሻል ወዮለት ለወለደሽ,Proverb,2
ግም ለግም አብረህ አዝግም,Proverb,2
የውበት ሳሎን,Literal ,1
ዱላ ሸተተው,Idiom,0
ታሞ ከመማቀቅ አስቀድሞ መጠንቀቅ,Proverb,2
መኖርማ አለበት,Literal ,1
ምጣኔውን ያስተካክላል,Literal ,1
ሰከላ ወረዳ,Literal ,1
ከድርጊታቸው በመታረም,Literal ,1
ዝርዝር ምስክር,Literal ,1
ነቃ ነቃ አለ,Idiom,0
ጅምላ ጭፍጨፋ,Literal ,1
ላጤ ነኝ ጨዋታዎች,Literal ,1
አልሸሹም ዞር አሉ,Proverb,2
ምጽዋትን,Literal ,1
ሰው ያመነ ውሀ የዘገነ,Proverb,2
ኮቴውን ሰበረው,Idiom,0
ሚሽኑን ጨርሷል,Literal ,1
ቴሌግራም ገጽ,Literal ,1
የሎሌ አልቃሽ የሴት ቀዳሽ,Proverb,2
ጎረፍ ጎረፍ አደረገው,Idiom,0
ዋንጫ ልቅለቃ,Idiom,0
ከመሬት ረገጠው,Idiom,0
ከፊትህ ይነጥለኝ,Idiom,0
ሰውየው ሳተ,Idiom,0
ልበ ሞቃት,Idiom,0
እዳ ሰርጉ ነውር ማእረጉ,Proverb,2
የምትመኘዉን ቀይር,Literal ,1
ተግባር የትኛውንም,Literal ,1
ህመሙን የሽሽገ መድሀኒት የለውም,Proverb,2
ሴትና ቄስ ቀስ,Proverb,2
እንግዳ ደራሽ,Idiom,0
አፉን ፈታ,Idiom,0
እግርህን ሰብስብ,Idiom,0
በለስ ቀናው,Idiom,0
ቃሉን አጎደለ,Idiom,0
ትምህርት ቀላወጠ,Idiom,0
አሸበሸበ,Idiom,0
ዘንጋዳ ተቆረጡት አገዳ እዳኛ ከደረሱ እዳ,Proverb,2
ዝግጁ የማድረግ ሥራ ተሠርቷል,Literal ,1
ቀን ሲያዘነብል,Idiom,0
ሳላስብበት,Literal ,1
ተቋጠረ,Idiom,0
ቢደፏት ቂጥ የላት ቢገለብጧት ጡት የላት,Proverb,2
አላስመሰገናቸውም,Literal ,1
አልጫ ድንች,Literal ,1
መኝታ ቤት,Literal ,1
ቃለ መጠይቅ,Literal ,1
ዘር ከልጓም ይስባል,Proverb,2
ስምህን ቄስ ይጥራው,Idiom,0
በሶ በላ,Literal ,1
ሀዲሱን እንግለጠው,Literal ,1
ከድጡ ወደ ማጡ,Proverb,2
ኃይላቸውን ለማዋሃድ ተስማሙ,Literal ,1
ያልጠረጠረ ተመነጠረ,Proverb,2
ዘመዱን ያማ ገማ,Proverb,2
እጅ መንሻ,Idiom,0
ዙሪያ,Literal ,1
ለደህና ሰው ዋጋ አነሰው,Proverb,2
የቀን ጠማማን ሚዳቆ አትዘለውም,Proverb,2
የግፍ ግፍ በእንቅርት ላይ ጆሮ ደግፍ,Proverb,2
እስከ ማእዜኑ,Idiom,0
የበሬ ግንባር,Idiom,0
ሁሉ አማረኝን ገበያ አታውጣት,Proverb,2
ሾላ በድፍኑ,Idiom,0
ምስጢሩን ዘረገፈልኝ,Idiom,0
መለስ ቀለስ አለ,Idiom,0
አንዳች ነገር,Literal ,1
ደም አደረቀ,Idiom,0
የእንጨት ምንቸት እራሱ አይድን ሌላ አያድን,Proverb,2
በተስፋ,Literal ,1
ለተራበ ቂጣ ለተጠማ ዋንጫ,Proverb,2
ኢንተርኔት አገልግሎት,Literal ,1
የከረረ ጠጅ,Idiom,0
አፈር ገፊ,Idiom,0
ቀንተዉ ነዉ,Literal ,1
አመሳከረ,Idiom,0
ድሀ ሲያገኝ ያጣ አይመስለውም,Proverb,2
እቀልቤ ገባ,Idiom,0
የሴት ጉልበት ምላሱዋ,Proverb,2
ስርቅ ያለ,Idiom,0
ለፈተና የሚቀርቡት,Literal ,1
ጥቅል ጎመን ይበላል,Literal ,1
ልምድ በመውሰድ ጊዜህን,Literal ,1
አለም አየ,Idiom,0
ነገር አመላላሽ,Idiom,0
አትሩጥ አንጋጥ,Proverb,2
የማይተገበር ነው,Literal ,1
ቃሉን ሰጠኝ,Idiom,0
አርቲ ቡርቲ,Idiom,0
ቅድ አፍ,Idiom,0
ስራ ያጣ ሙቅ ያኝካል,Proverb,2
ቂሙን ቀረፈ,Idiom,0
እንባ አላወጣም,Literal ,1
ምስጋና ቢስ,Idiom,0
በማንበብ ትጠመዳለች,Literal ,1
አሉባልታ,Idiom,0
የእንግዳ ቁርበት,Idiom,0
ቁራ ይጮህበታል,Idiom,0
ጉልበቱ ከዳው,Idiom,0
ቀንና ጨርቅ እንደምንም ያልቅ,Proverb,2
ምንም ግድ አይሰጠውም,Literal ,1
የነቶሎ ቶሎ ቤት ግድግዳው ሰንበሌጥ,Proverb,2
ሲጠሩት አቤት ሲልኩት ወዴት,Proverb,2
ፍርድ እንደ አሉላ ጽድቅ እንደ ላሊበላ,Proverb,2
የአመራርነት ቦታ,Literal ,1
ጎጆህ ተሰይሟል,Literal ,1
ባለጊዜ ነን,Literal ,1
ጸጋ ልበስ,Idiom,0
ነገሩ ከሸፈ,Idiom,0
አስመታ,Idiom,0
የስብዕና ልህቀት,Literal ,1
እንደምን አደራችሁ,Literal ,1
ብእር ነቀል ሆነ,Idiom,0
ቃል ሰጠ,Idiom,0
ቡና ኢትዮጵያ,Literal ,1
ተቃራኒ ጾታ መፈላለግ,Literal ,1
ልብ ቀረው,Idiom,0
ክርስቶስ ማነው,Literal ,1
ማተብ አሰረ,Idiom,0
አውጠኝ ላውጥህ,Idiom,0
አይጥ ጣረ ሞት ይዟት ትጫወታለች ድመት,Proverb,2
ሙዚቃ መቀነስና በጸጥታ ማንበብ,Literal ,1
ክፍለ ጊዜ,Literal ,1
የቤት ኪራይ,Literal ,1
አርሶ ዘነበ,Idiom,0
እየተሰበሰበ ተመዝግቦ,Literal ,1
በመላው አለም,Literal ,1
ጄኔራሎችን እንቅልፍ ነስቷቸዋል,Literal ,1
ቅጽበታዊ ድርጊት,Literal ,1
አላውለበልብም,Literal ,1
ምን ከፋኝ,Idiom,0
በምን አንጀቴ,Idiom,0
የመነነ ከዱር የሞተ ከመቃብር,Proverb,2
የወዜን ከፈለኝ,Idiom,0
በገደብ ተለቀቀ,Idiom,0
የሚጠብቁ ብዙዎች,Literal ,1
የንግግር ለውጥ,Literal ,1
ስልጠና ፍላጎት,Literal ,1
ነገር አርግዟል,Idiom,0
እወደድ ባይ,Idiom,0
ከብዳለች,Idiom,0
ከንበል አለ,Idiom,0
ክርስትናን አልተውም,Literal ,1
እጀ መርዝ,Idiom,0
አሁንን የመኖር ሀይል,Literal ,1
ዘረ ጥሩ,Idiom,0
ክፍሌ ነው,Idiom,0
ዘርፉ ውስጥ,Literal ,1
የሴቶች ቁጠባ ሒሳብ,Literal ,1
በአንድ ወቅት,Literal ,1
ጉልበት ብዝበዛ,Literal ,1
ባይሰሙ አጥንታቸዉ,Literal ,1
እጀ ብልህ,Idiom,0
የሚያደፈርስ አገርን,Literal ,1
ለአህያ ማር አይጥማትም,Idiom,0
ጎጆ ወጣ,Idiom,0
በበዛበት ሁኔታ ተገረሙ,Literal ,1
ሴት ከወንድ እህል ከሆድ,Proverb,2
በምኞት,Literal ,1
ሰነፍን ከመውለድ ይሻላል ማስወረድ,Proverb,2
አልተቀራረቡም,Idiom,0
የማያድግ ልጅ ቅዘን ይበዛዋል,Proverb,2
ሀብት የጠዋት ጤዛ ነው,Proverb,2
አረፈ,Idiom,0
ሙሉ ልጃገረድ,Idiom,0
ሆድ ሰጠ,Idiom,0
የኢትዮጵያ ትንሳኤ,Literal ,1
ጠንቋይ ጠየቀ,Idiom,0
ለህክምና እርዳታ,Literal ,1
የጡት አባት,Idiom,0
ሲስሟት ቀርቶ ሲስቧት,Idiom,0
ጡት አዘራር,Idiom,0
ለአገራችን የቴክኖሎጂ ሽግግር,Literal ,1
ሁሉ ተለዋውጠው,Literal ,1
አሙኝ ብለህ ካሙህ አትገኝ,Proverb,2
ሰርገኛ መጣ በርበሬ ቀንጥሱ,Proverb,2
ተመሞት ይሻላል መስንበት,Proverb,2
መሬት አሳመው,Idiom,0
ውሀ በእሳት ሰስ በዳገት,Proverb,2
የውር የድንብር,Idiom,0
ጣት ገማ ተብሎ ቆርጦ አይጣልም,Proverb,2
በሚያዋርድ መልኩ,Literal ,1
የሞተ ሞተ,Idiom,0
ሰውነቱ ከዳው,Idiom,0
በዛብህ የወጣበት በሽታ ከባድ ነው,Literal ,1
ችፍ ችፍ አለ,Idiom,0
በቅሎ ማሰርያዋን በጠሰች ለራስዋ ኣሳጠረች,Proverb,2
ፈተና ጣቢያ,Literal ,1
ውሀ ልትቀዳ ሂዳ እንስራዋን ረስታ መጣች,Proverb,2
ቅቤ ይፍሰስ ከገንፎ አይተርፍ,Proverb,2
በጃኖ በጥለት በራሴም አላስርም,Literal ,1
የትምህርት ስርአት,Literal ,1
ድሀ ባይ አይኔን አመመኝ,Proverb,2
ሳታደርገዉ ቀረች,Literal ,1
ነገር አመላላሽ,Literal ,1
ጥርስና ከንፈር ሲደጋገፍ ያምር,Proverb,2
ሀሳብ ሰነዘረ,Idiom,0
ስጋ ወደሙ,Idiom,0
ሰም ለበስ,Idiom,0
ተነስቶ ሄደ,Literal ,1
የልጅ ነገር ሁለት ፍሬ አንዱ ብስል አንዱ ጥሬ,Proverb,2
ጉባኤያችን በአጽንኦት ይመክራል,Literal ,1
ላም አሳት ወለደች አንዳትልሰው ፈጃት አንዳትተወውም ልጅ ሆነባት,Proverb,2
ከፍ ብለሽ,Literal ,1
ምን ብየ,Idiom,0
ቀይሮኛል,Literal ,1
ፈረስ በራሪ በቅሎ ሰጋሪ,Proverb,2
ብዙዎችን አስገርሟል,Literal ,1
እጀ ጠንቀኛ,Idiom,0
ነቅናቂ ሳለ ማን ጥሩ ይጠጣል,Proverb,2
ነገርን አድምጦ እህልን አላምጦ,Proverb,2
ኮቴ ቢስ,Idiom,0
ስም ከመቃብር በላይ ይቆማል,Proverb,2
አይን አፋር ልጃገረድ ከወንድሟ ትወልድ,Proverb,2
አመድ ከእንጨት ይወጣል,Literal ,1
ጳጉሜ ሲወልስ ጎተራህን አብስ,Proverb,2
ልቡ ቋመጠ,Idiom,0
በማይታይ ፍቅር አበደ,Literal ,1
መሬት ላይ የተቆፈረ,Literal ,1
የማትችለዉ አደጋ,Literal ,1
ምግብ በልተሻል,Literal ,1
ደመ መራራ,Idiom,0
ሆነልኝ,Idiom,0
እንደ አገሩ ይኖሩ አንደ ወንዙ ይሻገሩ,Proverb,2
ትእቢት ውድቀትን ትቀድማለች,Proverb,2
ልጃገረድ,Idiom,0
ዘርቶ ያልበላ አምላክን ጠላ,Proverb,2
የመሰለ ነገር የለም,Literal ,1
ኳስ ራስ,Idiom,0
የሚከተለዉን ነገራት,Literal ,1
ሽመልና ዘንግ ቂልና በግ,Proverb,2
ብረትን መምታት እንደጋለ ነው,Proverb,2
ልብ አብሽቅ,Idiom,0
አላምጠው የተፉት,Idiom,0
መዘመር ማሸብሸብ የተከለከልከው,Literal ,1
አፈ መምህር,Idiom,0
አይሞላለት,Idiom,0
ስራ ቤት,Idiom,0
ከልብ ካለቀሱ እንባ አይገድም,Proverb,2
መለመኛ አጣ,Idiom,0
ልቡ ከዳው,Idiom,0
አንድ ሰኔ የጣለውን አምስት ሰኔ አያድነውም,Proverb,2
እርግጥ,Idiom,0
ኩራት እራት አይሆንም,Proverb,2
ዘርቶ መቃም ወልዶ መሳም,Proverb,2
ዓለማዊ ተቋማት,Literal ,1
ስም ይወጣል ከቤት ይከተላል ጎረቤት,Proverb,2
በኃይለኛም ውኃ ውስጥ,Literal ,1
የወንድ አልጫ የእንዶድ ሙቀጫ,Proverb,2
በሩ ሁሉ ተዘጋበት,Idiom,0
ክፉ መንፈስ,Idiom,0
ዘመን የሚወልደውን ንጉስ የሚፈርደውን,Proverb,2
ለብ አለው,Idiom,0
በጥሪ ለጠፈበት,Idiom,0
ነፍስ ዘራ,Idiom,0
አልታዘዝ አለ,Literal ,1
ከድግግሞሽ የፀዳ አሰራር,Literal ,1
አፍ ያለው ጤፍ ይቆላል,Proverb,2
በውጊያ ሜዳ,Literal ,1
ላንተ መምከር ጥቁር ድንጋይ ላይ ውሀ ማፍሰስ ነው,Proverb,2
ሰው ሆነ,Idiom,0
ቁስሉ ሸፈጠ,Idiom,0
በአንድ ወቅት,Literal ,1
ጣና ሞገድ ይችላል,Literal ,1
እኩሉን ተላጭታ አኩሉን ተቀብታ,Proverb,2
ልበ ሰፊ,Idiom,0
እንባ ማድረቂያ,Idiom,0
ጎጆ መውጣት እንዲህ ይከብዳል,Literal ,1
ቀንዱን አሳየ,Idiom,0
ዕሴትዎን ያከበረ,Literal ,1
ማንነት,Literal ,1
አይኑን ጣለ,Idiom,0
ብላ ባለኝ እንዳባቴ በቆመጠኝ,Proverb,2
ቤተ እምነቶች,Literal ,1
ስብስብ እመቤት,Idiom,0
ማስተዛዘን,Literal ,1
አይነ ጉበኛ,Idiom,0
ብዙ ድካምና ሃብት ያፈሰስክበት,Literal ,1
ሀብቱን ሰነከለበት,Idiom,0
በነገር ቀቀለኝ,Idiom,0
የማያውቁት አገር አይናፍቅም,Proverb,2
እምየ ምኒልክ,Literal ,1
አታግባና የሰው አጥር ዝለል,Proverb,2
ፍንክች ያባ ቢላዋ ልጅ,Idiom,0
ከማሳቸው ተፈናቅለው,Literal ,1
እርሻ ሲሉ ሞፈር ቆረጣ,Proverb,2
ከበደ ህግ ከገባ አመት አልፎታል,Idiom,0
የአለም ነገር ነው,Idiom,0
በጢስ አንዳንድ ብር እንዲዋጣ ታዟል,Idiom,0
ከርስት ነቀለ,Idiom,0
በሆነችው ቻይና,Literal ,1
አይኔን እጠቡኝ አለ,Idiom,0
እድሜዉን ሙሉ,Literal ,1
ስድ,Idiom,0
የሰጡትን ይይዛል,Idiom,0
ሳታገባ ትቀራለች,Literal ,1
ልቡ ሳሳ,Idiom,0
አደብ ገዛ,Idiom,0
ሀብታም በወርቁ ድሀ በጨርቁ,Proverb,2
ጭድ ይዞ እሳት ሳል ይዞ ስርቆት,Proverb,2
ሴት ልጅ ትታለልልሃለች,Literal ,1
የተሰወረ ማንነት,Literal ,1
ጊዜ የሰጠው ቅል ድንጋይ ይሰብራል,Proverb,2
ታታሪ ሰራተኛ,Literal ,1
ዘመናዊ እርሻ,Literal ,1
የስንፍና ማቆሚያዎችዎን ያጥፉ,Literal ,1
እራሷን ታንጻለች,Literal ,1
መቼ ተጠያቂነት ተረጋገጠ,Literal ,1
የጠመጠመ ሁሉ ቄስ አይደለም,Proverb,2
በመጽሀፉ ዉስጥ የሚጠቅም ነገር አገኘ,Literal ,1
በዱላ አራ,Idiom,0
ዘመናዊ አፃፃፍ,Literal ,1
አኩርፈህ ነዉ,Literal ,1
ቆርጦ ቀጥል,Idiom,0
አረስተ ነገር,Idiom,0
ግጥምና ዜማ በመድረስ ክራር,Literal ,1
የስኬት ደረጃ,Literal ,1
ጥሪያችንን,Literal ,1
ቄሱም ዝም መጽሀፉም ዝም,Proverb,2
ጎመን መብላት ይወዳል,Literal ,1
ማማሳያ  እግር,Idiom,0
ለተማሪዎቻችን ደብዳቤ እንልካለን,Literal ,1
መጠኑ ጨመረ,Literal ,1
ትልቁ ዳቦ ሊጥ ሆነ,Proverb,2
ጎጃም,Literal ,1
በምያንማር ግዛት,Literal ,1
አፉን ለቀቀ,Idiom,0
ሽቢያ ጋለበ,Idiom,0
ከተማ ቆረቆረ,Idiom,0
ዉሃ አለች,Literal ,1
እንኑረው,Literal ,1
ራሱን ቀበረ,Idiom,0
እንኳን ዘንቦብሽ እንዲያውም ጤዛ ነሽ,Proverb,2
ምርጫ ምርጫ,Literal ,1
ውሀ አያንቅ ነገር አያልቅ,Proverb,2
አሁን እዩኝ እዩኝ ኋላ ደብቁኝ ደብቁኝ,Proverb,2
ደመ መራራ,Idiom,0
ግብረ ስጋ,Idiom,0
እንደ ሚስቴ አንጂ እንደእናቴ ሀሳብ አታውለኝ,Proverb,2
አዲስ አበባ ስካይ ላይት ሆቴል,Literal ,1
ዲያቆን ከዘፈነ ፍየል ከቀዘነ,Proverb,2
እግዜር ሲጥል እናት አታነሳም,Proverb,2
ዶሮ ሲሉ ሰምታ ሞተች አጢስ ገብታ,Proverb,2
ሴት በማጀት ወንድ በችሎት,Proverb,2
ሆዱ ደረቀ,Idiom,0
መጽሐፎች,Literal ,1
ጣፋጭ ነገር,Literal ,1
የመንታ እናት ተንጋላ ትሞት,Proverb,2
ኢማም ወደ ክርስትና,Literal ,1
የወለድ ነፃ የባንክ አገልግሎት,Literal ,1
ዘመናዊ ስልጣኔዎች,Literal ,1
ንጉስ በመንግስቱ እግዜር በመለኮቱ ጎልማሳ በሚስቱ,Proverb,2
ስብስብ ጨዋ,Idiom,0
የምትችላቸው ሶስት ነገሮች አሉ,Literal ,1
ሳር ቅጠሉ ሁሉ,Idiom,0
